A11	A12	A13	A14	A15	A16	A17	A18	A19	A2	A20	A21	A22	A23	A4	A5	A6	A7	A8	D1	D10	D11	D12	D13	D16	D17	D18	D19	D2	D20	D21	D23	D3	D4	D5	D6	D7	D8	D9	F1	F10	F12	F13	F14	F15	F16	F17	F18	F19	F2	F20	F21	F22	F3	F4	F5	F6	F7	F9	K1	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K2	K20	K21	K22	K24	K3	K4	K5	K6	K7	K8	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P3	P5	P8	P9
te_2188610	0.801411048866203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36071312538105	5.69160181684655	0	0	0	0	0	0	4.13561679408592	3.02953190742708	5.62525368308768	5.31001764469704	3.03617795068063	0	0	0	0	2.73544855249164	0	0.77575052232782	0	0.419371371360185	4.16871089638704	0	0	0	0	0	0	0	0	3.78853614838554	0	0	4.64000170347987	0	0	0	0	0	0	0	0	0	6.05964334681738	0	0	0	0	0	0	0	1.71397075695807	0	0	0	0	0	0.792001762838271	0	0	0	0	0	0	0	0	5.13640600800653	0	3.15012608271212	0	0	0	0	3.09916424913677	0
te_2194762	6.60828636254433	5.10014594010359	1.33408790658964	4.89728151122974	3.14148735677828	4.12632984616126	3.00532120318234	1.30282499860021	3.31226894417685	0	3.16071134165554	6.40126401292851	4.16660288604335	4.20660701333876	3.98653352981787	4.99650554479584	0	6.18223117506663	3.6384220052092	0	0	0	0	0	0	4.18686263321475	2.41806316025123	0	4.66462622735851	5.30023623545535	0	3.80381282113754	0	2.48767825921768	0	4.00055477973489	3.24633058326433	5.59223842380448	0	3.03487441294798	3.18527553583929	0	5.44820230751249	4.91790577097733	5.63837314615529	5.49704931714715	3.3013809742162	3.35667361656753	5.35462447424099	3.93209201682209	0	3.54952025367876	0	0	0	0	0	0	0	0	4.72297756998349	1.28664425245893	4.43245734839666	2.85942660841032	0	6.09270002526563	0	0	0	0	0	4.26641185402677	0	1.33154002846041	4.67007403469075	0	0	5.44047269162187	4.45960644159599	0	0	5.67376766014308	3.65628309980381	4.50443926386029	0	2.06170780305404	5.13640600800653	4.94859903895228	4.06649077518573	0	2.94885453709086	0	3.8361432135745	0	5.0230710651251
te_2194819	2.44806289130675	4.41072773587969	0	4.57123775033054	4.28494934652622	0	2.3834241991924	0	5.39039808486736	0	0	0	4.27588725402887	5.67828794506172	3.68718137934301	0	0	0	0	0	2.83659557078156	0	0	0	2.75444205680759	5.14670167118968	0	0	3.7967851416977	0	0	6.69048310017662	5.08276337819204	3.1179016911046	5.09142974158816	1.24134952766384	5.06794178813495	0.788109856064916	5.95974515556211	4.74978459918129	5.20000750549586	3.78016769222884	7.51289170548188	3.89908034979376	4.29739498805996	4.43969701961388	1.89751897071198	3.53160584513681	1.27834350177768	5.04852978303368	3.7163221553863	0	2.48755236886567	0	3.4122418267716	4.98554799274933	2.99937310883692	4.36229579265992	3.52875370843209	3.64797990214676	0	5.36837663666819	2.97529294901305	0	5.68530863302415	0	6.54721671614911	2.84455867183138	5.43324715292645	0	4.57109676384653	5.39407687163389	0	2.47252298392838	0	5.11647812413324	0	6.03055285731984	0	4.36354602648071	4.63926955522809	5.81248332421238	5.77314261305553	0	4.91550047706072	0	5.72799516126537	0	4.17532911972498	0	4.49238804065264	4.70529573692711	5.75832121996071	4.65658279253754	3.17737552951683
te_2195237	0	0	0	0	0	3.52070225877922	0	3.67094459777881	0	0	0	0	0	0	0	0	0	0	0	0	6.19345750270644	0	0	0	0	0	0	0	0	0	3.93759310647868	5.41880616917349	2.35365597336655	0	3.46884006921426	0	0	0	0	0	0	0	0	0	1.65690682786041	0	0	1.21445889309748	0	0	0	0	0	0	0	0	0	0	0	3.27080329262158	0	0	0	0	0	0	0	0	3.00625663980571	0	0	2.01465291774496	4.58865238824361	0	0	2.33424992897907	0	0	0	2.72155073678139	0	0	0	0	1.64850717679399	0	0	0	0	1.33991474674051	2.5122143297699	2.04822143851075	0	0	0
te_2216343	3.84503711316618	2.41778690989929	4.01895493370852	0	2.74209776082694	0	0	0	0	0	0	0	0	4.08816211219556	0	0	0	1.99422950832984	0	0	0	0	0	0	0	0	0	0	0	0	4.29421149677114	0	2.35365597336655	3.73226805194137	1.95520334778908	0	4.37912259002005	0	2.39848250948833	0	0	0	0	0	3.46586820674111	0	2.68962088615076	0	0	0	0	0	1.34260340999875	0	0	0	0	0	0	0	0	0	0	0	0	4.22770651252877	0	5.1918568478838	1.93126996997995	0	0	0	0	0	3.19421703896545	0	0	0	0	0	0	0	0	0	0	0	1.98971502670736	0	0	2.02244849338786	0	0	0	1.32989536814634	0
te_2216689	0	0	0	0	0	0	4.75538848706806	2.77998671107973	0	0	3.76298126573094	3.31452865397606	0	4.94642870665135	4.34388752793355	4.0410056811894	0	0	0	0	0	0	0	3.91457365140348	0	1.28355489331666	2.91011774187318	0	0	0	3.02880262790975	0	2.8413225996131	1.72437655621533	1.95520334778908	0	0	3.42482295993149	0	0	0	0	6.38483590637619	0	0	2.07572861337232	1.13705521979224	0	0	3.02363916413099	3.18522230769762	0	0	0	0	0	3.43230929268967	0	2.3083163485873	0	0	0	0	0	0	0	0	0	2.38428794522078	0	0	2.47540926952514	0	0	0	1.23120445694508	0	0	1.32203798607722	0	0	1.30566970935548	0	2.20670313826226	0	0	0	2.24336295136045	2.46027282631995	0	0	1.62546309398771	1.30789278370053	0	1.880567863303
te_2218319	0	4.08118556151473	0	4.20276770599606	0	0	0	0	0	0	0	0	0	1.96738607601834	1.98923689857754	1.93022413013104	0	0	1.9498155021764	0	0	0	0	0	1.95380834958002	2.40684753351151	0	0	0	2.74186476317498	0	0	0	4.49233272874536	2.41049271734794	0	0	0	0	6.24480540222356	0	0	0	1.25815795934439	0	0	0.749688561396941	0	0	0	0	2.66775492526583	0	0	0	0	0	0	0	0	2.73260025284383	0	0	3.91445485235205	0	0	2.45333771198957	0	0	0	0	3.1046861895914	0	0	3.19421703896545	0	0	4.8477994930974	0	0	0	0	0	4.40943666314417	0	0	0	4.94859903895228	0	0	0	0	0	0	0
te_2224217	0	3.04250047051934	0	0	0	2.45686929677509	3.23809496409858	0	0	0	0	0	0	0	0	0	2.9705327816226	1.99422950832984	0	0	0	0	0	0	0	0	0	0	0	0	2.75040424143138	0	0	2.83693294406615	0	0	4.16823930106914	0	1.27748549726145	0	0	0	2.97827986078624	0	0	0	0	0	0	0	0	0	5.71311470948527	0	0	0	0	0	1.21268286774887	0	0	0	2.69851392215432	3.57896521684517	0	0	2.80097018633429	0	3.77215858017604	0	0	2.82408901752464	0	0	0	0	0	0	2.00013736267948	0	0	4.85637352946455	0	0	0	0	0	0	0	0	0	0	0	0	3.84909838357455
te_2225811	0	0.445683185657646	0	0	0	0	0	0.21584339443579	3.51376234114599	1.31678090473031	0	0	0	0.788808768443087	0	0	0	0	0	0	0	0	0	0	0	0.780050035790565	0	0	0	0	0	1.95652503083277	0	0.334753921024143	0	0	0	2.76860459251463	0	0.560635641579299	1.88704076734601	0	1.24859070715114	0	0	4.29506177338461	0	0	0	0	0	0	0	0.5788172364678	1.24975016079888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90608719091526	0	0	0	0	0	0	0	0	0	0	0.590098946164373	0	2.57785006123508	0	4.26048738770186	0
te_2226009	3.74148091345919	0.445683185657646	0	0	0	0	0.768041286990039	0.21584339443579	0	0	0	0	0	0.788808768443087	3.0747920055092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0323201219644	0	3.48947467311663	0	3.48224790879682	0	1.28637743056121	0	2.73587294560483	0	0	0	0	0	0	0	0	0	0	0	1.31952024803387	0	0	0	0	0	2.41303011721262	0	0	2.35572020956364	0	0	0	0	0	0	0	0	5.39407687163389	0	1.33154002846041	0	3.94290872381273	0	0	0	0	3.89036141300132	0	0	1.29070553184401	0	0	2.09381162651907	0	0	0	0	0	0	0	0
te_2236716	4.86920936214079	3.04250047051934	0	4.20276770599606	0	0	0	1.30282499860021	0	0	0	0	0	0	0	3.4381603005292	0	4.63646581573525	0	4.7137953599157	0	0	0	0	3.64337510284814	0	0	0	4.3966563076062	4.65418990538212	0	0	2.69634360652117	2.02591376252781	3.03461445817773	4.5126777642706	2.39087265736819	0	3.63148705444982	3.80243457674873	2.67751168336125	0	0	6.1696639859023	0	0	4.51132597186931	0	4.17849453068188	1.94593173795109	5.70802909094503	5.36309983520554	0	0	0	0	0	0	0	0	3.91803434245282	4.67090770038887	0	0	5.00741566635742	1.30915440999286	3.85104452593382	1.34807110873493	5.28494919301901	0	2.01294719266207	2.01465291774496	3.27023711143101	2.82106673236445	4.47231516051659	3.18360945452011	0	2.77648345623987	0	4.26201181984626	1.31906315756277	2.78407217421057	6.33638935745648	0	1.27702885671638	0	5.00906256191958	0	0	0	0	1.36063332665823	4.85997625770403	3.53566866638195	4.9309358227738
te_2241440	0	0	0	0	0	0	0	2.77998671107973	0	0	0.916045055866282	3.99229142393357	0	0	0	0	1.24345661917681	0	0	0	0.822049326602777	0	0	0	2.12040542156819	0	0	0	0	0	3.02880262790975	0	0.752916751941124	1.72437655621533	0	3.08798499278804	0	0	0	0	0	0	0	0	2.59086380194905	0	0	0	0	0	0	0	2.83680118032043	1.31952024803387	0	0	0	2.49934176977412	0	0	0	0	0	0	0	0	0	0	1.26720851243016	0	3.10268281978608	2.82408901752464	0	4.08112434233088	0	0.928208432015068	0	0	0	0	0	0	0	0	0	1.75749335141487	0	0	0	0	0	4.12629379433227	2.22943148017948	0	0
te_2241444	0	0	0	2.76561047831539	3.45394458975097	3.61183345558411	0	0	0	0	3.16071134165554	0	0	0.565838179118119	0	1.26637998879563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28620274178897	0	2.39087265736819	2.54610636054924	0	5.36793538956155	4.21271909376072	0	0	0	0	0	0	0	0	0	0	0	2.02579817669611	0	0	3.60368490388082	0	0	0	0	1.27000932826549	0	0	0.833625682634764	0	0	0	0	0	0	0	0	0	0	3.97040130023968	0	0	1.97302378782427	0	3.12006064815888	0	0	1.2933804925696	0	1.27702885671638	3.93419654005012	0	0	0	0	0	2.04822143851075	0	1.32989536814634	0
te_2243393	3.84503711316618	1.29150670804281	0	0	0	0	0	1.30282499860021	0	0	4.18659523302448	0	2.38947036391106	0	0	1.93022413013104	0	0	0	0	0	0	0	0	3.87295686991919	2.5898432869263	2.91011774187318	0	1.95090839537986	3.35687401662772	0	1.28725355941066	1.90334130461009	2.98424646288092	3.94378342102466	0	3.62285074991106	0	0	0	0	0	0	0	0	0	0	0	0	3.9979736353947	0	4.20177388412306	0	0	0	0	0	2.86583160089236	0	0	5.39016228958337	0	0	0	0	3.30272490363004	0	0	0	0	3.79735024871472	0	0	0	0	0	0	2.42997782584496	0	0	3.0832477269913	0	0	0	0	4.48735218570063	1.69094850501367	5.26115285228478	3.03929411053326	0	0	2.51195794193072	1.98243442190263	0	0
te_2250937	0	1.29150670804281	0	2.5080508777179	0	0	2.87314490640961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03373268003825	0	0	0	0	0	0	0	3.93759310647868	0	0	0	0	0	3.77970467983602	0	3.92994336706991	1.28637743056121	1.23227935285126	0	0	1.91983695242352	0	0	0	0	0	0	0	0	0	0	4.52657204710652	0	1.26261650866005	0	0	0	0	0	0	0.833625682634764	2.23576017706552	1.30915440999286	0	0	0	0	0	1.3336623108422	0	0	0	2.51518299314796	1.72551846144945	0	0	0	0	0	0	0	0	0	0.801486775644109	0	2.64421494412386	0	0	0	4.04403244805396	0	0
te_2252574	0	4.08118556151473	2.01518381786714	0	1.94306324340957	0	0	0.793735713144174	0	4.12118630916721	1.86693505163204	0	0	2.77002109185441	4.44571913628354	1.26637998879563	0	0	0	0	0	0	0	0	0	0	5.52021729105516	0	0	5.13488071110696	2.75040424143138	0	0	5.69198651047856	0	0	2.39087265736819	4.31448450403776	0	5.59967161933145	0	0	0	0	4.49402962628721	0	0	0	0	0	0	0	0	0	2.98002747888901	2.37400415378561	0	0	2.92379798716016	0	0	0	0	0	0	0	1.99441490320486	0	0	0	4.57109676384653	0	0	0	0	0	4.22395685367251	3.66716593519619	3.85815151235652	0	0	0	4.08416523598977	0	0	0	0	5.01676191365506	3.67987384950303	0	2.67289736196248	0	0	0	0
te_2252609	0	2.41778690989929	0	1.22624608136164	0	2.45686929677509	0	0	0	4.63561184770601	0	2.45270642459115	0	1.96738607601834	0	0	0	0	0	2.79477965089694	0	1.35998670596577	0	0	0	0	2.76398663650634	0	0	0	0	0	0	2.48767825921768	0	0	3.24633058326433	0	0	0	0	0	0	0	0	0	2.96611630431206	0	0	0	4.31400911275816	0	0	0	0	0	0	0	2.64863328881256	0	0	0	0	3.14103795486537	0	0	0	0	0	0	0	1.3336623108422	0	0	2.91116611628335	0	0	0	0	2.72155073678139	0	0	1.96422635123266	0	3.78769825793303	0	0	0	0	0	0	0	0	0	0
te_2253948	0	4.41072773587969	0	0	0	0	0	0	0	0	0	0	0	3.0490161971655	0	0	0	0	0	2.44743033496107	0	0	4.99757641495701	0	0	0	0	0	0	0	0	0	4.3352473910082	3.73226805194137	0	0	2.73544855249164	0	3.25474002673305	0	3.98578884602652	0	0	4.70344551353494	0	0	0	0	0	0	2.9535659303728	5.53954233682486	0	0	0	0	2.99937310883692	1.26163903506925	0	0	0	0	0	2.50917674046778	0	4.43905634147844	0	0	4.46625570070632	0	2.47355008752895	3.87614863835643	1.28767403550649	0	0	0	0	2.42997782584496	0	0	0	0	0	0	4.05808541404225	2.52662051640676	0	0	0	3.55084467696874	0	1.36063332665823	0	0	0
te_2254072	0	4.19959602854823	0	3.6039116681866	0	1.6982718959731	1.46330352993992	0	0	0	2.31363845349742	1.99383643773177	3.44526532423262	1.96738607601834	0	2.38314190588314	0	0	1.65417815476769	0	0	0	0	0	0	4.00548972510104	0	0	0	0	3.02880262790975	2.65239743061026	0	2.98424646288092	3.15602293786665	2.52974233381376	3.13455490288683	0	5.01487037644086	0	0	1.52731483893012	0	0	0	0	0	0	0	0	0	2.81223022439193	0	0	0	0	0.54771694152728	2.72043594784497	0	4.01263228998422	0	0	0	0	0	0	3.08088989076178	0	0	0	2.47355008752895	0	0	4.4746933751124	2.55868269318852	1.23120445694508	0	0	3.78152954183566	0	0	0	2.76639756220337	3.04131017455784	0	0	0	0	2.30412133989307	0	3.91789485560633	0	0	0	4.48913168757055
te_2254123	0	0	0	1.22624608136164	0	2.80467047128164	0	1.30282499860021	0	3.07988707495168	1.86693505163204	0	3.44526532423262	0	0	0	0	0	0	0.801080987999396	0	0	0	1.93206838564989	0	0	0	0	0	0	1.28229990744327	0	0	0	1.95520334778908	0	0	0	1.27748549726145	0	0	0	0	0	0	0	0	0	0	0	0	2.66775492526583	2.02579817669611	0	0	0	0	0	0	0	0	0	0	0	2.4468198942214	0	0	0	0	0	0	1.3336623108422	1.66084286311812	0	0	2.95198779635455	0	5.11469439919784	3.08762444304508	3.60781890564909	0	3.974515106499	0	0	0	0	0	0	0	0	0	0	1.68423295751442	0	0
te_2254179	0	4.50573439781491	0	3.37532036405384	4.17562628350542	3.85506489214842	4.99684383758211	0	0	0	0	0	0	0	6.88661892404527	4.86351431258767	0	4.79993147024861	3.79541688554304	0	7.18356705688978	0	0	1.93206838564989	0	0	0	0	0	0	2.75040424143138	0	0	4.28058402548135	4.74949952054835	0	4.04998489523133	0	5.70790558865476	0	0	4.16871089638704	0	0	0	2.98192030071995	1.24053392760545	0	6.2313433344599	3.25679869743139	0	4.39773340978824	5.99953797831815	0	3.58784729661956	0	0	0	0	4.07567791939168	0	0	0	0	0	0	0	0	5.47947539905348	0	0	0	3.27023711143101	4.8227715816045	5.64145781723819	0	0	2.77648345623987	4.00017170130591	1.9252045966387	0	0	0	0	0	2.06170780305404	5.64475497286264	0	4.90127959291184	6.30559746302138	0	0	0	4.56728175555174	0
te_2255420	0	0	0	0	0	0	0	0	0	0	0	0	2.18047934378123	1.77835249086536	2.44768606003902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57970539596246	2.75040424143138	0	0	0	4.40217236801036	0	0	2.76860459251463	0	0	0	0	0	0	0	0.541439951012713	0	0	0	0	3.98573281808818	0	1.72426971562147	0	0	2.37400415378561	0	0.764549918879838	0	0	0	0	0	0	0	0	0	2.68032518952632	0	0	0	0	0	4.01499063607217	0	1.59523799018904	0	0	0	0.954046531198148	0	2.93053493809605	2.21024624264834	0	0	0	0	0	1.20969577699071	0	0	0	0	0	0
te_2271217	0	0	0	1.87937199207208	0	0	0	0	4.79700335106534	5.2584213956954	4.18659523302448	3.08020885278881	0	0.788808768443087	0	0	4.12199473808215	0	1.28192112311653	0	0	0	0	0	0	0	1.96212458260208	0	0	0	1.28229990744327	0	0	0	0	2.34839884196762	0	0	1.27748549726145	0	0	0	0	0	0	0	5.47934401918616	2.31080889927278	0	0	3.18522230769762	0	0	3.6967336718998	0	0	2.99937310883692	0	0	3.47168273261432	2.38816025464442	4.40288526710874	0	5.08111199837702	0	0	0	2.03260541089194	0	0	0	0	0	0	2.09123601664936	2.33424992897907	0	0	0	0	4.72332298522772	3.974515106499	0	0	0	0	0	0	0	1.33991474674051	0	0	0	0	3.55198335218221
te_2279563	5.00889041202501	5.6913735942883	0	4.65032447117327	0	0	0	0	4.11916228964043	0	3.53484274244343	1.99383643773177	0	5.01296354420193	0	0	0	3.08067162725958	0	0	0	0	0	0	0	3.26397863113236	0	0	2.75111185072804	0	0	3.47046001472399	0	4.91593791669631	0	0	0	0	0	0	0	5.06842626907849	5.49297297953005	0	0	2.70493753685917	0	0	0	4.88404362766859	0	0	0	0	1.90919889361499	0	0	1.92423662053841	0	0	0	0	0	0	4.11473978911501	0	0	0	1.26720851243016	0	0	0	3.47110804376521	0	0	0	0	0	0	0	0	6.33068681937251	1.2933804925696	0	0	3.7760206162028	3.309577298984	0	0	0	0	0	3.67878999181536	3.87032524361026	4.09535043974272
te_2281957	0	0	0	0	0	0	0	0	0	0	1.21647611328893	0	0	2.77002109185441	0	0	0	0	0	0	0	0	0	0	1.28509384826519	3.64097332776266	0	0	0.558678601800253	1.27639901128579	0	0	1.24512616758976	0	3.64510481159238	0	0	2.84355983878153	0	2.677351692857	0	1.27226503224197	0	0	0	0	0	0	5.54285541125367	4.88404362766859	0	0	0	0	0	4.0303821854395	5.68299392750752	0	0	3.80506054298107	0	0	0	0	0	0	0	0	0	0	0	0	2.45864055640086	0	0	3.92125587586274	0	0	1.32203798607722	0	0	0	6.25649902292388	0	0	3.1597914631253	0	0	0.519293536547486	0	0	1.36063332665823	0	5.22235118301789	0
te_2282084	0	4.08118556151473	0	4.57123775033054	0	0	1.93048173548081	0	0	5.88637365667794	0	0	0	0	5.91660532786605	3.4381603005292	0	3.08067162725958	0	5.30761512003935	0	0	0	0	0	0	0	0	0	0	0	0	0	5.24298230794435	4.07273882235802	0	0	0	0	0	0	4.47450567847505	0	0	5.08825841949581	4.97092863580405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19181469931141	0	0	0	0	1.31746174851477	0	0	0	0	0	3.37416574321827	0	0	1.88567512386964	0	0	0	0	0	0	3.65628309980381	0	0	0	5.80669344829305	0	0	1.33991474674051	0	0	0	0	0
te_2287284	2.79544258569729	0	3.54202556375509	0	3.02024094424196	0	0	0	2.23945806339934	0	0	0	0	1.29589620474993	0	0	0	0	0	3.51016273854727	0	0	0	0	0	0	5.10047587694554	1.41017815947014	0	5.40080242848119	0	0	0	4.0323201219644	0	0	0	0	0	1.95542308264757	2.95361801334364	0	0	0	1.28427604796986	0	0	0	0	0	0	0	2.83680118032043	0	2.70310281134262	0	0	0	0	0	0	0	0	0	3.19570001758142	0	0	2.03260541089194	0	0	2.01294719266207	0	0	4.14435886777695	2.91116611628335	0	0	0	0	0	0	0	1.2933804925696	0	2.18855426450827	2.52662051640676	0	0	0	0	0	0	0	0	0
te_2294219	4.44615936288464	0.978232170874917	0	4.35218140022606	0	0	2.45914812995197	4.5468021618733	0	0	0	0	0	0	0	0	0	2.24185267138453	0	0	0	0	0	0	0	0	0	0	0	3.78670343767032	1.28229990744327	0	4.07631528818421	1.34269620832735	0	0	3.01338635553598	0	0	0.782051295259588	3.2378111200028	0	0	4.91790577097733	0	0	0	4.46784007555698	1.94531036867337	0	3.18522230769762	0	4.76093701967695	0	0	0	5.60218268518609	0	3.95368486725927	0	5.2365849350403	4.75021998988876	0	0	2.4468198942214	1.30915440999286	3.51675984140319	0	0	0	0	5.39407687163389	1.28767403550649	0	0	0.489839572994744	0	0	0	0	2.45552347374723	4.99601242776036	0	0	0	0	0	0	2.91923384974846	0	0.595334824175564	0	4.43703807612065	0.813050317699075	0
te_2300300	3.84503711316618	2.76369682856986	1.33408790658964	1.22624608136164	0	0	4.26879815796078	5.17834660533555	5.31146108819839	0	0	1.69475121204975	0	0	0	2.72732976599813	0	0	0	4.44542037887122	0	0	0	0	1.28509384826519	0	0	0	0	0	0	2.59507507693101	1.90334130461009	3.55504807745129	4.30049626130042	0	0	0	0	2.41073311562472	3.38483059977131	4.90765020452117	4.83399516770227	0	4.39905979994968	2.36183074257172	0	4.12983660594752	0	3.45746670085542	2.33570294898636	4.89626587670985	2.83680118032043	0	0	1.92188790511886	0	0	1.8621001236351	4.35520161946745	2.73260025284383	4.40288526710874	0	1.50092999327856	5.25176003268953	1.30915440999286	3.69356267653704	5.1918568478838	3.23905022223846	0	0	4.86432038423524	0	0	0	3.07244193813261	0	0	0	0	2.80326041069745	3.06348958596545	0	0	0	4.72237949448062	2.44820800175659	2.63899900341564	0	0	0	0	5.10669624107348	0	1.880567863303
te_2300311	3.07519864868983	4.91868583428767	0	0	0	3.99706362568324	3.23809496409858	3.29317774953896	4.56714373414354	3.31420040675411	0	3.08020885278881	3.01186822262912	0	0	3.23778274925459	0	0	0	5.41192604758574	1.34245860869781	0	0	0	0	0	0	0	0	0	1.9502923183719	5.46659116637584	0	3.89008068105944	0	0	1.27197242950464	0	0	3.94406026693705	4.10371128187845	0.437069200881232	5.80847980278799	0	4.49402962628721	1.66926132412029	0	5.98630598014204	0	0	0	0	0.468866236029967	0	0	4.62691098970419	4.36389075129188	0	0	5.53674097489616	0	0	1.90522172099595	0	0	0	0	2.84455867183138	0	0	2.01294719266207	0	0	3.71520090483905	0	0	0	0	0	0	0	1.97964822728077	0	0	0	0	0	0	0	0	3.37988440055547	0.477153733997006	4.33523709494719	0	0
te_2300330	4.793946603835	0	4.14834555210934	1.22624608136164	0	0	0	2.52810216230213	3.07799370857522	0	0	4.02570262510682	3.62125863706742	0	0.712470691191023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80861078528355	3.79601387140631	2.59507507693101	0	0	4.30049626130042	0	3.77970467983602	0	3.02162271487748	0	4.31406590890395	2.8105399013404	0	0	5.36445843701147	3.96867939971296	1.24053392760545	1.25493513095075	0	2.74539451211188	0	0	0	4.95031069762762	0	5.67822251915573	0	0	0	4.32126274456107	0	0	0	0	0	0	1.99441490320486	2.55311552660973	0	0	0	5.67733214345179	0	0.814227117299101	0	0	0	0	0	0	5.14510386847293	0	0	0	0	0	0	3.82700630537848	0	0	0	0	3.59317140423532	1.56948999959717	5.52126576202075
te_2300336	0	3.47701017639806	0	2.66864050405169	0	0	3.43847731563806	6.35857396534678	5.45303218533055	0	0	4.54671581502618	5.49164250407288	0	4.01464319739103	5.58756489159272	0	0	0	5.07321495185602	0	0.476855545405555	0	0	0	0	0	0	1.28278935911741	0.713740865987309	4.29421149677114	4.07441374647443	0	5.23122957474559	0	2.96734921715882	0	0	3.7884193494289	0	0	0	0	0	0	4.69160861880375	0	2.66634214996474	3.93130777414202	0	0	0	0.468866236029967	0	5.45015793514694	0.763238580468453	0	2.99790643742707	0	0.316302555977746	2.28746813832487	0	0	3.83128164864204	0	1.30915440999286	5.01514605732376	5.49107067102945	3.23905022223846	0	2.8221422649555	4.93772699966691	0	0	0.860194053248918	1.23120445694508	0	0	0	1.9252045966387	2.80326041069745	1.30566970935548	0	5.69004502703397	0	0.842939034667245	0	0	0	0	0	0.477153733997006	0	4.68232968886754	2.67002436552119
te_2300353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52879509447732	0	0	0	0	0	0.476855545405555	0	0	0	0	0	0	0	4.57030362279115	4.57991785153398	0.119605575371431	0	3.73226805194137	0	5.1886023357729	0	0	0	0	0	0	0	0	0	4.24343778765061	0	0.0922437966125886	5.62849673220896	0	1.23224500515257	0	0.822153176826343	1.57988260487365	0	0	0	0	1.8621001236351	0	4.79810204655434	0	0	0	0	0	0	0	0	0	0	0	0	0.814227117299101	0	3.38313791951998	0	0	0	0	0	0	0	0	0	0	0	1.16351057876135	0	0	0	0.835107067885926	0	0	1.22718646133702
